State,MethAcq,Drug,Nt Wt,Potency,NtWt*Potency,PricePerCocGram,Seize Year,Seize Month,Price,StudyMonth
AL,P,COCAINE HYDROCHLORIDE,54,45.3951188,24.51336415,71.06327753,1997,2,1742,26
AL,P,COCAINE HYDROCHLORIDE,56.6,76.27057373,43.16914473,52.12056005,1998,10,2250,46
AL,P,COCAINE HYDROCHLORIDE,69.5,62.61996127,43.52087309,70.67872912,1998,9,3076,45
AL,P,COCAINE HYDROCHLORIDE,91.7,6.40156236,5.870232684,194.0297875,1998,10,1139,46
AL,P,COCAINE HYDROCHLORIDE,128.1,96.09608975,123.099091,16.31206197,1999,7,2008,55
AL,P,COCAINE HYDROCHLORIDE,37.4,61.60914332,23.0418196,44.83152884,2005,5,1033,125
AL,P,COCAINE HYDROCHLORIDE,10.2,63.94348636,6.522235609,159.3012063,1996,5,1039,17
AL,P,COCAINE HYDROCHLORIDE,16.6,22.93266422,3.806822261,277.3967177,2002,3,1056,87
AL,P,COCAINE HYDROCHLORIDE,55.1,34.79161857,19.17018183,103.2854053,1997,7,1980,31
AL,P,COCAINE HYDROCHLORIDE,123.4,39.60844965,48.87682687,77.13266678,2004,6,3770,114
AL,P,COCAINE HYDROCHLORIDE,333.3,87.48077444,291.5734212,36.0149425,1998,5,10501,41
AL,P,COCAINE HYDROCHLORIDE,10.1,82.03762288,8.285799911,56.24079811,2004,5,466,113
AL,P,COCAINE HYDROCHLORIDE,10.3,41.52422051,4.276994713,108.7212006,2000,7,465,67
AL,P,COCAINE HYDROCHLORIDE,53.3,20.24128954,10.78860732,167.3061171,2000,9,1805,69
AL,P,COCAINE HYDROCHLORIDE,53.6,74.67065124,40.02346906,52.01947879,1998,3,2082,39
AL,P,COCAINE HYDROCHLORIDE,53.6,86.34920848,46.28317574,12.12103515,1998,8,561,44
AL,P,COCAINE HYDROCHLORIDE,39.7,73.53201794,29.19221112,89.1676204,2000,6,2603,66
AL,P,COCAINE HYDROCHLORIDE,28.3,85.47739234,24.19010203,48.36688983,2001,8,1170,80
AL,P,COCAINE HYDROCHLORIDE,6.9,62.85828213,4.337221467,12.68092958,1997,12,55,36
AL,P,COCAINE HYDROCHLORIDE,12.7,54.95049359,6.978712686,120.9392101,2005,6,844,126
AL,P,COCAINE HYDROCHLORIDE,23.1,19.90545507,4.598160121,196.1654175,1998,4,902,40
AL,P,COCAINE HYDROCHLORIDE,95.9,87.19732075,83.6222306,45.26308343,1996,1,3785,13
AL,P,COCAINE HYDROCHLORIDE,0.2,96.65792247,0.193315845,108.6305161,1999,7,21,55
AL,P,COCAINE HYDROCHLORIDE,0.58,85.69950791,0.497057146,24.14209332,1996,8,12,20
AL,P,COCAINE HYDROCHLORIDE,0.86,87.39941555,0.751634974,110.425942,2003,11,83,107
AL,P,COCAINE HYDROCHLORIDE,0.48,56.94010416,0.2733125,391.4932541,2001,8,107,80
AL,P,COCAINE HYDROCHLORIDE,11.8,78.55854344,9.269908126,57.92937672,1999,12,537,60
AL,P,COCAINE HYDROCHLORIDE,4,74.07051818,2.962820727,183.2712979,2000,4,543,64
AL,P,COCAINE HYDROCHLORIDE,5.4,60.56238553,3.270368818,163.2843357,2005,7,534,127
AL,P,COCAINE HYDROCHLORIDE,17.4,78.50310776,13.65954075,45.02347562,1998,6,615,42
AL,P,COCAINE HYDROCHLORIDE,22.4,65.48964118,14.66967962,55.42043322,1997,11,813,35
AL,P,COCAINE HYDROCHLORIDE,53.3,44.7816133,23.86859989,91.24959194,1999,11,2178,59
AL,P,COCAINE HYDROCHLORIDE,0.85,21.53307889,0.183031171,355.1307671,2003,2,65,98
AL,P,COCAINE HYDROCHLORIDE,0.2,92.20684587,0.184413692,460.9202234,1995,12,85,12
AL,P,COCAINE HYDROCHLORIDE,8.8,61.5633808,5.41757751,118.1339812,2005,9,640,129
AL,P,COCAINE HYDROCHLORIDE,21.8,40.6346535,8.858354464,70.10331349,2003,10,621,106
AL,P,COCAINE HYDROCHLORIDE,11.5,49.15148541,5.652420823,130.2096965,1999,7,736,55
AL,P,COCAINE HYDROCHLORIDE,35.1,6.15028241,2.158749126,1013.086687,2005,10,2187,130
AL,P,COCAINE HYDROCHLORIDE,85.7,71.81149782,61.54245363,52.14286741,1996,11,3209,23
AL,P,COCAINE HYDROCHLORIDE,21.1,54.04275984,11.40302233,80.41727655,2000,8,917,68
AL,P,COCAINE HYDROCHLORIDE,15.6,69.03028768,10.76872488,93.69725863,1997,5,1009,29
AL,P,COCAINE HYDROCHLORIDE,42.6,0.013316233,0.005672715,315369.2506,1998,4,1789,40
AL,P,COCAINE HYDROCHLORIDE,71,85.9211236,61.00399775,55.5701286,2000,1,3390,61
AL,P,COCAINE HYDROCHLORIDE,0.69,93.25289828,0.643444998,167.8465142,1997,10,108,34
AL,P,COCAINE HYDROCHLORIDE,1.7,82.21545581,1.397662749,98.73626533,2005,7,138,127
AL,P,COCAINE HYDROCHLORIDE,9.2,24.22523304,2.22872144,192.9357309,2005,9,430,129
AL,P,COCAINE HYDROCHLORIDE,2.1,82.13717082,1.724880587,242.3356162,1995,6,418,6
AL,P,COCAINE HYDROCHLORIDE,19.3,53.86005599,10.39499081,73.20833796,1998,12,761,48
AL,P,COCAINE HYDROCHLORIDE,26.1,50.25782793,13.11729309,58.0150184,2000,10,761,70
AL,P,COCAINE HYDROCHLORIDE,21.8,42.30546738,9.222591889,106.0439421,1997,2,978,26
AL,P,COCAINE HYDROCHLORIDE,50.4,55.14867307,27.79493123,62.81720886,1998,2,1746,38
AL,P,COCAINE HYDROCHLORIDE,18.2,70.34968386,12.80364246,143.0842829,1998,10,1832,46
AL,P,COCAINE HYDROCHLORIDE,20.9,64.20574702,13.41900113,158.1339758,1995,9,2122,9
AL,P,COCAINE HYDROCHLORIDE,9.9,62.61259962,6.198647362,107.7654464,2001,3,668,75
AL,P,COCAINE HYDROCHLORIDE,11.2,5.815359428,0.651320256,756.9241022,1999,1,493,49
AL,P,COCAINE HYDROCHLORIDE,23,72.71424483,16.72427631,57.46138022,2000,7,961,67
AL,P,COCAINE HYDROCHLORIDE,26.5,41.13027769,10.89952359,91.38014079,1999,4,996,52
AL,P,COCAINE HYDROCHLORIDE,59.8,80.90359848,48.38035189,31.95512103,2004,5,1546,113
AL,P,COCAINE HYDROCHLORIDE,5,53.95991976,2.697995988,94.51459571,1999,2,255,50
AL,P,COCAINE HYDROCHLORIDE,2.8,88.70705163,2.483797446,103.8732045,1999,12,258,60
AL,P,COCAINE HYDROCHLORIDE,16.5,83.52574639,13.78174815,74.01093015,2003,12,1020,108
AL,P,COCAINE HYDROCHLORIDE,30.5,78.57438173,23.96518643,1.752542177,1999,1,42,49
AL,P,COCAINE HYDROCHLORIDE,24.9,84.61855428,21.07002002,51.54242849,2003,3,1086,99
AL,P,COCAINE HYDROCHLORIDE,21.4,5.311725878,1.136709338,1146.291278,1996,1,1303,13
AL,P,COCAINE HYDROCHLORIDE,54,47.76877809,25.79514017,79.00713028,2001,2,2038,74
AL,P,COCAINE HYDROCHLORIDE,43,47.71506273,20.51747697,130.8640435,1998,10,2685,46
AL,P,COCAINE HYDROCHLORIDE,82.5,71.83879536,59.26700617,50.66900108,2001,12,3003,84
AL,P,COCAINE HYDROCHLORIDE,86.3,91.48780929,78.95397942,42.40444908,2003,10,3348,106
AL,P,COCAINE HYDROCHLORIDE,1.1,83.20354089,0.91523895,230.5408878,1998,9,211,45
AL,P,COCAINE HYDROCHLORIDE,13.4,67.82532921,9.088594114,30.47776109,2004,4,277,112
AL,P,COCAINE HYDROCHLORIDE,24.3,39.05381534,9.490077128,123.6027889,2004,9,1173,117
AL,P,COCAINE HYDROCHLORIDE,30,2.795630605,0.838689181,1615.616405,2003,3,1355,99
AL,P,COCAINE HYDROCHLORIDE,60.5,60.41479704,36.55095221,56.6332715,2003,8,2070,104
AL,P,COCAINE HYDROCHLORIDE,57,68.34223395,38.95507335,54.37032504,1996,8,2118,20
AL,P,COCAINE HYDROCHLORIDE,15.9,7.02624436,1.117172853,1962.095654,2005,5,2192,125
AL,P,COCAINE HYDROCHLORIDE,8.7,62.33111308,5.422806838,75.23778962,1997,5,408,29
AL,P,COCAINE HYDROCHLORIDE,23.2,57.68671901,13.38331881,25.03116041,1998,4,335,40
AL,P,COCAINE HYDROCHLORIDE,31.9,86.74971461,27.67315896,12.90058719,2005,3,357,123
AL,P,COCAINE HYDROCHLORIDE,32.9,65.27537143,21.4755972,86.98244723,2000,10,1868,70
AL,P,COCAINE HYDROCHLORIDE,41.8,79.40528588,33.1914095,54.77320871,1995,11,1818,11
AL,P,COCAINE HYDROCHLORIDE,48.1,90.08152638,43.32921419,54.16668739,2004,3,2347,111
AL,P,COCAINE HYDROCHLORIDE,0.16,54.94649038,0.087914385,307.1169766,1996,1,27,13
AL,P,COCAINE HYDROCHLORIDE,18.4,54.83179099,10.08904954,58.97483183,1996,2,595,14
AL,P,COCAINE HYDROCHLORIDE,28.7,63.20463425,18.13973003,46.96872548,1997,1,852,25
AL,P,COCAINE HYDROCHLORIDE,27.4,90.52065197,24.80265864,42.69703564,1996,7,1059,19
AL,P,COCAINE HYDROCHLORIDE,27,75.84182699,20.47729329,34.77022036,1996,5,712,17
AL,P,COCAINE HYDROCHLORIDE,57.6,67.6693333,38.97753598,6.56788567,2003,8,256,104
AL,P,COCAINE HYDROCHLORIDE,2.1,42.62070708,0.895034849,244.6832102,2001,5,219,77
AL,P,COCAINE HYDROCHLORIDE,4.7,50.03090588,2.351452576,53.58390013,2005,1,126,121
AL,P,COCAINE HYDROCHLORIDE,5.4,78.4539302,4.236512231,118.4936978,2005,11,502,131
AL,P,COCAINE HYDROCHLORIDE,28.4,48.1955905,13.6875477,21.62549541,1998,5,296,41
AL,P,COCAINE HYDROCHLORIDE,0.56,67.89119258,0.380190678,115.7314014,1996,1,44,13
AL,P,COCAINE HYDROCHLORIDE,0.46,74.40633221,0.342269128,75.96361419,2003,8,26,104
AL,P,COCAINE HYDROCHLORIDE,11.3,98.59106748,11.14079063,37.51977881,1998,8,418,44
AL,P,COCAINE HYDROCHLORIDE,5.1,77.84776364,3.970235945,35.76613631,2003,3,142,99
AL,P,COCAINE HYDROCHLORIDE,1.2,72.66204532,0.871944544,469.0665283,2000,10,409,70
AL,P,COCAINE HYDROCHLORIDE,22.4,36.84952043,8.254292576,121.391384,2003,11,1002,107
AL,P,COCAINE HYDROCHLORIDE,21.3,12.62519441,2.689166409,383.3901823,1996,6,1031,18
AL,P,COCAINE HYDROCHLORIDE,23.4,74.9765137,17.54450421,25.36406813,2002,9,445,93
AL,P,COCAINE HYDROCHLORIDE,74,36.52854787,27.03112542,94.55766122,1999,4,2556,52
AL,P,COCAINE HYDROCHLORIDE,8.6,63.14396108,5.430380652,60.58507148,1995,6,329,6
AL,P,COCAINE HYDROCHLORIDE,9.8,65.99527214,6.467536669,82.56621142,2002,10,534,94
AL,P,COCAINE HYDROCHLORIDE,10.8,43.21216223,4.666913521,114.6367932,2004,3,535,111
AL,P,COCAINE HYDROCHLORIDE,18.4,52.11754331,9.589627969,75.18539847,1997,9,721,33
AL,P,COCAINE HYDROCHLORIDE,33.7,37.38695527,12.59940392,121.9105292,2000,4,1536,64
AL,P,COCAINE HYDROCHLORIDE,46.4,36.26882039,16.82873266,126.8069345,2004,9,2134,117
AL,P,COCAINE HYDROCHLORIDE,0.91,72.10614605,0.656165929,332.233038,1997,3,218,27
AL,P,COCAINE HYDROCHLORIDE,31.8,16.66257367,5.298698427,66.80885973,2005,2,354,122
AL,P,COCAINE HYDROCHLORIDE,20.7,67.05387235,13.88015158,70.60441629,2001,11,980,83
AL,P,COCAINE HYDROCHLORIDE,20.9,64.68758675,13.51970563,69.38020883,1999,9,938,57
AL,P,COCAINE HYDROCHLORIDE,56.6,67.70594148,38.32156288,52.97278731,2001,5,2030,77
AL,P,COCAINE HYDROCHLORIDE,8.7,60.28683952,5.244955038,104.862672,2005,8,550,128
AL,P,COCAINE HYDROCHLORIDE,20.3,34.8340462,7.071311379,119.4969299,2002,2,845,86
AL,P,COCAINE HYDROCHLORIDE,20.4,64.42825366,13.14336375,25.94465211,1995,10,341,10
AL,P,COCAINE HYDROCHLORIDE,55.3,67.98506681,37.59574195,2.447085634,1998,3,92,39
AL,P,COCAINE HYDROCHLORIDE,20.6,70.02400091,14.42494419,18.92554983,1995,6,273,6
AL,P,COCAINE HYDROCHLORIDE,51.8,62.48716376,32.36835083,39.39032936,1996,10,1275,22
AL,P,COCAINE HYDROCHLORIDE,55.4,29.21317241,16.18409751,110.9113436,1995,1,1795,1
AL,P,COCAINE HYDROCHLORIDE,113.6,49.26478629,55.96479722,55.23114803,1995,5,3091,5
AL,P,COCAINE HYDROCHLORIDE,6,62.65167613,3.759100568,129.5522669,1998,6,487,42
AL,P,COCAINE HYDROCHLORIDE,3.9,79.07183363,3.083801512,90.47274896,1998,2,279,38
AL,P,COCAINE HYDROCHLORIDE,9,59.61518254,5.365366429,17.33339209,2001,4,93,76
AL,P,COCAINE HYDROCHLORIDE,12.6,82.64474954,10.41323844,102.2736592,1995,8,1065,8
AL,P,COCAINE HYDROCHLORIDE,56.6,73.09492457,41.37172731,1.885345502,1999,3,78,51
AL,P,COCAINE HYDROCHLORIDE,48.7,44.8999584,21.86627974,52.45519648,1999,7,1147,55
AL,P,COCAINE HYDROCHLORIDE,24.4,31.52814781,7.692868065,234.3729263,1998,2,1803,38
AL,P,COCAINE HYDROCHLORIDE,52.9,49.8387388,26.36469283,73.5453287,1995,4,1939,4
AL,P,COCAINE HYDROCHLORIDE,52,57.64512106,29.97546295,64.6528797,1998,3,1938,39
AL,P,COCAINE HYDROCHLORIDE,58.8,1.224821914,0.720195285,3632.348132,1999,12,2616,60
AL,P,COCAINE HYDROCHLORIDE,123.8,22.06069383,27.31113896,67.18870284,1999,8,1835,56
AL,P,COCAINE HYDROCHLORIDE,0.62,64.72509802,0.401295608,79.74171505,2004,1,32,109
AL,P,COCAINE HYDROCHLORIDE,27.9,63.63283522,17.75356103,54.07365872,1999,3,960,51
AL,P,COCAINE HYDROCHLORIDE,89,66.78153892,59.43556964,51.63574638,1995,7,3069,7
AL,P,COCAINE HYDROCHLORIDE,118.6,55.70862074,66.07042419,20.4932845,1997,1,1354,25
AL,P,COCAINE HYDROCHLORIDE,188.5,90.96363269,171.4664476,29.27103273,1998,3,5019,39
AL,P,COCAINE HYDROCHLORIDE,11.9,84.1098843,10.00907623,40.4632746,2002,12,405,96
AL,P,COCAINE HYDROCHLORIDE,5.1,97.25411764,4.95996,96.37174494,2004,7,478,115
AL,P,COCAINE HYDROCHLORIDE,5.1,47.22742398,2.408598623,114.1742744,1995,5,275,5
AL,P,COCAINE HYDROCHLORIDE,8,95.32869259,7.626295408,93.62343862,1997,2,714,26
AL,P,COCAINE HYDROCHLORIDE,7.6,94.93881259,7.215349757,68.32655611,2004,5,493,113
AL,P,COCAINE HYDROCHLORIDE,40.3,63.15538352,25.45161956,56.2243199,2005,6,1431,126
AL,P,COCAINE HYDROCHLORIDE,118.6,40.63544449,48.19363717,64.75958619,2005,5,3121,125
AL,P,COCAINE HYDROCHLORIDE,107.1,47.76910878,51.1607155,7.114834037,1995,11,364,11
AL,P,COCAINE HYDROCHLORIDE,54.4,0,0,#DIV/0!,2004,12,2018,120
AL,P,COCAINE HYDROCHLORIDE,83.4,25.00732051,20.85610531,168.7275715,2000,7,3519,67
AL,P,COCAINE HYDROCHLORIDE,1244,12.66350489,157.5340008,39.87075786,2002,5,6281,89
AL,P,COCAINE HYDROCHLORIDE,21.3,77.71882524,16.55410978,59.56224849,2001,11,986,83
AL,P,COCAINE HYDROCHLORIDE,20.4,13.91290379,2.838232374,378.7568664,2005,3,1075,123
AL,P,COCAINE HYDROCHLORIDE,213,74.03436065,157.6931882,41.20659919,1999,2,6498,50
AL,P,COCAINE HYDROCHLORIDE,27.4,44.70948758,12.2503996,69.87527167,2000,2,856,62
AL,P,COCAINE HYDROCHLORIDE,40,22.15051992,8.860207969,176.1809661,1997,7,1561,31
AL,P,COCAINE HYDROCHLORIDE,211.1,95.25312071,201.0793378,36.21953444,1999,6,7283,54
AL,P,COCAINE HYDROCHLORIDE,5.1,27.22466758,1.388458047,175.0142906,1998,9,243,45
AL,P,COCAINE HYDROCHLORIDE,3.4,55.78237034,1.896600592,137.0873768,2000,12,260,72
AL,P,COCAINE HYDROCHLORIDE,2,63.17630905,1.263526181,255.6338008,2003,9,323,105
AL,P,COCAINE HYDROCHLORIDE,21.3,68.20803961,14.52831244,84.79993842,1996,11,1232,23
AL,P,COCAINE HYDROCHLORIDE,23.2,16.74922589,3.885820406,321.1676994,2001,7,1248,79
AL,P,COCAINE HYDROCHLORIDE,203.9,83.2534037,169.7536901,12.97762657,2005,3,2203,123
AL,P,COCAINE HYDROCHLORIDE,12.6,78.68541838,9.914362716,14.82697418,2001,3,147,75
AL,P,COCAINE HYDROCHLORIDE,21.2,58.95980683,12.49947905,86.64361098,2002,8,1083,92
AL,P,COCAINE HYDROCHLORIDE,25.2,39.76986951,10.02200712,105.1685543,2005,2,1054,122
AL,P,COCAINE HYDROCHLORIDE,19.9,2.043218598,0.406600501,3030.001185,1997,3,1232,27
AL,P,COCAINE HYDROCHLORIDE,55.2,39.49462104,21.80103081,78.20731114,2001,10,1705,82
AL,P,COCAINE HYDROCHLORIDE,36.4,20.93050511,7.618703861,76.52220254,2001,4,583,76
AL,P,COCAINE HYDROCHLORIDE,102.6,45.90812961,47.10174098,75.28384145,1997,5,3546,29
AL,P,COCAINE HYDROCHLORIDE,0.36,0,0,#DIV/0!,1998,1,41,37
AL,P,COCAINE HYDROCHLORIDE,0.46,0,0,#DIV/0!,1995,10,60,10
AL,P,COCAINE HYDROCHLORIDE,0.98,0,0,#DIV/0!,1999,10,174,58
AL,P,COCAINE HYDROCHLORIDE,5.7,88.47390157,5.04301239,3.569295217,1995,3,18,3
AL,P,COCAINE HYDROCHLORIDE,8.5,17.10689621,1.454086178,284.7148995,2001,7,414,79
AL,P,COCAINE HYDROCHLORIDE,2.1,0,0,#DIV/0!,2004,9,546,117
AL,P,COCAINE HYDROCHLORIDE,12.7,23.74170703,3.015196792,124.0383384,1996,10,374,22
AL,P,COCAINE HYDROCHLORIDE,11.6,40.40240614,4.686679112,214.6509236,2001,4,1006,76
AL,P,COCAINE HYDROCHLORIDE,36.7,4.196832249,1.540237436,760.921643,2000,11,1172,71
AL,P,COCAINE HYDROCHLORIDE,24.3,60.69538779,14.74897923,92.95558548,2000,5,1371,65
AL,P,COCAINE HYDROCHLORIDE,46.9,45.96633619,21.55821167,71.851971,2003,4,1549,100
AL,P,COCAINE HYDROCHLORIDE,48,30.35435714,14.57009143,15.9230298,2004,10,232,118
AL,P,COCAINE HYDROCHLORIDE,106.9,47.15931509,50.41330783,64.18940036,2002,7,3236,91
AL,P,COCAINE HYDROCHLORIDE,53.1,28.68075833,15.22948267,30.86119274,2003,11,470,107
AL,P,COCAINE HYDROCHLORIDE,119.4,9.059341058,10.81685322,351.9507866,2000,3,3807,63
AL,P,COCAINE HYDROCHLORIDE,122.6,50.08109347,61.39942059,59.54453584,2004,9,3656,117
AL,P,COCAINE HYDROCHLORIDE,12.7,23.73107573,3.013846617,46.45226442,2005,8,140,128
AL,P,COCAINE HYDROCHLORIDE,6.1,84.36173956,5.146066113,16.32314824,2005,7,84,127
AL,P,COCAINE HYDROCHLORIDE,3.2,58.06562526,1.858100008,293.3103695,2004,10,545,118
AL,P,COCAINE HYDROCHLORIDE,2.2,75.00369127,1.650081208,235.1399423,1997,10,388,34
AL,P,COCAINE HYDROCHLORIDE,8.6,78.4757314,6.7489129,98.97890369,1999,3,668,51
AL,P,COCAINE HYDROCHLORIDE,26.4,85.44541762,22.55759025,40.8731602,2000,10,922,70
AL,P,COCAINE HYDROCHLORIDE,18.3,60.2773462,11.03075435,108.0615125,2001,3,1192,75
AL,P,COCAINE HYDROCHLORIDE,69.7,32.90598953,22.9354747,69.58652571,2005,12,1596,132
AL,P,COCAINE HYDROCHLORIDE,62.6,29.47260295,18.44984945,57.99505319,1995,7,1070,7
AL,P,COCAINE HYDROCHLORIDE,58.4,60.39009533,35.26781567,109.816838,2001,7,3873,79
AL,P,COCAINE HYDROCHLORIDE,17.5,64.82736285,11.3447885,89.11580856,2002,3,1011,87
AL,P,COCAINE HYDROCHLORIDE,21.8,37.72565132,8.224191988,186.036513,2000,4,1530,64
AL,P,COCAINE HYDROCHLORIDE,46.9,0.160920281,0.075471612,16999.7695,2002,1,1283,85
AL,P,COCAINE HYDROCHLORIDE,45.7,72.08896678,32.94465782,59.73654396,2003,7,1968,103
AL,P,COCAINE HYDROCHLORIDE,40.5,76.16355014,30.8462378,64.87014762,2001,12,2001,84
AL,P,COCAINE HYDROCHLORIDE,26.9,42.11710735,11.32950188,85.9702404,1999,10,974,58
AL,P,COCAINE HYDROCHLORIDE,60.7,0,0,#DIV/0!,2003,5,1552,101
AL,P,COCAINE HYDROCHLORIDE,84.1,36.22244074,30.46307266,116.2062685,1995,8,3540,8
AL,P,COCAINE HYDROCHLORIDE,3.9,32.4234221,1.264513462,119.4135172,2002,8,151,92
AL,P,COCAINE HYDROCHLORIDE,4,19.94045444,0.797618178,649.4335442,1999,6,518,54
AL,P,COCAINE HYDROCHLORIDE,57.8,61.7597513,35.69713625,41.0116932,1998,1,1464,37
AL,P,COCAINE HYDROCHLORIDE,61,54.68472931,33.35768488,54.71003178,2001,7,1825,79
AL,P,COCAINE HYDROCHLORIDE,86.7,71.6454486,62.11660393,61.60993612,2003,10,3827,106
AL,P,COCAINE HYDROCHLORIDE,249.9,51.59835263,128.9442832,2.621287207,2005,2,338,122
AL,P,COCAINE HYDROCHLORIDE,0.29,0,0,#DIV/0!,2000,4,20,64
AL,P,COCAINE HYDROCHLORIDE,0.11,0,0,#DIV/0!,2002,10,16,94
AL,P,COCAINE HYDROCHLORIDE,0.12,0,0,#DIV/0!,2004,1,20,109
AL,P,COCAINE HYDROCHLORIDE,0.11,0,0,#DIV/0!,1996,8,22,20
AL,P,COCAINE HYDROCHLORIDE,0.17,0,0,#DIV/0!,2005,9,21,129
AL,P,COCAINE HYDROCHLORIDE,0.11,0,0,#DIV/0!,1995,9,22,9
AL,P,COCAINE HYDROCHLORIDE,0.001,0,0,#DIV/0!,2000,2,22,62
AL,P,COCAINE HYDROCHLORIDE,0.001,0,0,#DIV/0!,2000,12,21,72
AL,P,COCAINE HYDROCHLORIDE,0.12,0,0,#DIV/0!,2005,8,19,128
AL,P,COCAINE HYDROCHLORIDE,0.24,0,0,#DIV/0!,1995,4,40,4
AL,P,COCAINE HYDROCHLORIDE,5.1,81.71385009,4.167406354,55.67011716,2000,8,232,68
AL,P,COCAINE HYDROCHLORIDE,5.1,60.95858862,3.10888802,72.69480231,1998,7,226,43
AL,P,COCAINE HYDROCHLORIDE,9.3,49.12878682,4.568977174,81.19979284,2000,10,371,70
AL,P,COCAINE HYDROCHLORIDE,9,52.22094653,4.699885187,91.70436783,1997,7,431,31
AL,P,COCAINE HYDROCHLORIDE,3.3,0,0,#DIV/0!,1995,3,205,3
AL,P,COCAINE HYDROCHLORIDE,0.31,0,0,#DIV/0!,2003,11,17,107
AL,P,COCAINE HYDROCHLORIDE,0.21,0,0,#DIV/0!,2005,4,21,124
AL,P,COCAINE HYDROCHLORIDE,0.21,0,0,#DIV/0!,1996,9,22,21
AL,P,COCAINE HYDROCHLORIDE,0.12,0,0,#DIV/0!,1997,9,22,33
AL,P,COCAINE HYDROCHLORIDE,0.22,0,0,#DIV/0!,2005,8,22,128
AL,P,COCAINE HYDROCHLORIDE,0.2,0,0,#DIV/0!,2000,3,20,63
AL,P,COCAINE HYDROCHLORIDE,9.3,52.62209593,4.893854921,62.32305716,2003,10,305,106
AL,P,COCAINE HYDROCHLORIDE,10.1,58.02616899,5.860643068,67.56937685,2003,11,396,107
AL,P,COCAINE HYDROCHLORIDE,3.4,0,0,#DIV/0!,1995,3,523,3
AL,P,COCAINE HYDROCHLORIDE,28.3,54.37696379,15.38868075,84.15276273,2000,4,1295,64
AL,P,COCAINE HYDROCHLORIDE,4.8,94.98874902,4.559459953,42.11025033,2001,1,192,73
AL,P,COCAINE HYDROCHLORIDE,9,79.64337087,7.167903378,99.33169609,2000,6,712,66
AL,P,COCAINE HYDROCHLORIDE,12.3,94.11808886,11.57652493,82.58091317,1995,10,956,10
AL,P,COCAINE HYDROCHLORIDE,61.1,68.43464413,41.81356756,20.56748683,2004,1,860,109
AL,P,COCAINE HYDROCHLORIDE,74.3,38.5120996,28.61449,113.6836617,2002,7,3253,91
AL,P,COCAINE HYDROCHLORIDE,4.3,79.61161686,3.423299525,52.87296618,1995,6,181,6
AL,P,COCAINE HYDROCHLORIDE,5.2,63.70761254,3.312795852,81.20029486,1999,6,269,54
AL,P,COCAINE HYDROCHLORIDE,26.7,62.53630993,16.69719475,56.71611394,1998,9,947,45
AL,P,COCAINE HYDROCHLORIDE,20,37.84902048,7.569804096,129.4617387,1999,10,980,58
AL,P,COCAINE HYDROCHLORIDE,20.3,37.84901278,7.683349594,70.28184692,2005,3,540,123
AL,P,COCAINE HYDROCHLORIDE,23.9,79.81753268,19.07639031,53.31197273,2001,5,1017,77
AL,P,COCAINE HYDROCHLORIDE,121.8,59.98723664,73.06445422,50.84551769,1996,10,3715,22
AL,P,COCAINE HYDROCHLORIDE,82.9,24.8939536,20.63708754,109.0754689,1997,10,2251,34
AL,P,COCAINE HYDROCHLORIDE,108.4,6.763464327,7.33159533,38.73645328,1996,1,284,13
AL,P,COCAINE HYDROCHLORIDE,8,0,0,#DIV/0!,2002,1,142,85
AL,P,COCAINE HYDROCHLORIDE,125.1,70.85639629,88.64135176,41.53817521,1999,5,3682,53
AL,P,COCAINE HYDROCHLORIDE,2.9,73.65559908,2.136012373,123.1266276,1995,8,263,8
AL,P,COCAINE HYDROCHLORIDE,2.7,72.58131817,1.959695591,130.1222502,1995,11,255,11
AL,P,COCAINE HYDROCHLORIDE,2.9,71.94270627,2.086338482,122.2236958,1998,4,255,40
AL,P,COCAINE HYDROCHLORIDE,119.1,51.08151903,60.83808917,62.83892299,2003,7,3823,103
AL,P,COCAINE HYDROCHLORIDE,10.1,0,0,#DIV/0!,1999,7,872,55
AL,P,COCAINE HYDROCHLORIDE,20.1,10.55997202,2.122554376,505.9941041,1995,2,1074,2
AL,P,COCAINE HYDROCHLORIDE,61.2,21.86456764,13.3811154,128.9130202,1995,11,1725,11
AL,P,COCAINE HYDROCHLORIDE,123.8,6.683564935,8.274253389,420.5817536,1997,8,3480,32
AL,P,COCAINE HYDROCHLORIDE,17.9,62.75065457,11.23236717,91.16511102,2001,9,1024,81
AL,P,COCAINE HYDROCHLORIDE,60,55.87931907,33.52759144,51.24137841,1999,4,1718,52
AL,P,COCAINE HYDROCHLORIDE,56.3,22.22939384,12.51514873,147.261534,2001,12,1843,84
AL,P,COCAINE HYDROCHLORIDE,15,18.95146124,2.842719185,282.4760195,2005,9,803,129
AL,P,COCAINE HYDROCHLORIDE,22.7,0,0,#DIV/0!,2000,4,876,64
AL,P,COCAINE HYDROCHLORIDE,21.8,14.05262345,3.063471912,273.8722679,2003,2,839,98
AL,P,COCAINE HYDROCHLORIDE,23.4,55.35391549,12.95281622,71.64465117,2003,3,928,99
AL,P,COCAINE HYDROCHLORIDE,125.7,67.14195727,84.39744029,43.35439543,1998,3,3659,39
AL,P,COCAINE HYDROCHLORIDE,3.1,0,0,#DIV/0!,2003,11,79,107
AL,P,COCAINE HYDROCHLORIDE,26.3,54.44613308,14.319333,59.56981376,1997,4,853,28
AL,P,COCAINE HYDROCHLORIDE,13.2,44.17148625,5.830636185,179.9117569,1995,10,1049,10
